Year,GFDL-ESM2M,NorESM2,ACCESS,UKESM1,CanESM5,CESM,MPIESM,CNRM-ESM2-1,MIROC-ES2L
233.0,-4.014429190890257,,,,,,2.8264,,-0.18388
234.0,-0.7748333726453488,,,,,,1.1573,,0.35247
235.0,8.00180240617416,,,,,,0.6727,,-0.63556
236.0,-0.5950496998722633,,,,,,-1.2788,,-2.35716
237.0,-5.1233059087570405,,,,,,-1.5229,,-1.34477
238.0,-0.2398307717063899,,,,,,0.1867,,0.62511
239.0,1.803161479970368,,,,,,1.8096,,2.12419
240.0,-2.3377577918239565,,,,,,0.6111,,1.40571
241.0,-3.909474759564976,,,,,,-1.5098,,0.8827200000000001
242.0,-0.07627326669922228,,,,,,1.1615,,-3.76449
243.0,2.02805498850262,,,,,,0.0578,,-0.57694
244.0,2.6335942512583927,,,,,,-1.1862,,1.27129
245.0,-4.444482806994411,,,,,,0.1078,,2.10606
246.0,-1.7611370173257648,,,,,,1.0729,,0.46853
247.0,4.892695483434082,,,,,,1.8055,,-2.16233
248.0,2.596098406293392,,,,,,0.1069,,-0.68621
249.0,-2.003690536915112,,,,,,-0.718,,0.28631
250.0,-3.481482736884077,,,,,,,,0.16129
251.0,-1.7026769194951887,,,,,,,,0.8255
252.0,-0.117933370011704,,,,,,,,-1.92877
253.0,-1.576142992672965,,,,,,,,0.19722
254.0,-1.4649944631155725,,,,,,,,0.40564
255.0,-1.4496687420345848,,,,,,,,-0.69487
256.0,-2.355627184475879,,,,,,,,-0.7075199999999999
257.0,-2.7923696952530417,,,,,,,,-0.68885
258.0,-4.263187816605107,,,,,,,,1.06684
259.0,0.649234736113973,,,,,,,,0.60397
260.0,1.7960150237184003,,,,,,,,-0.40273
261.0,3.777338780629917,,,,,,,,-0.71782
262.0,2.801177487309501,,,,,,,,-1.7045400000000002
263.0,-1.8143546158037924,,,,,,,,-0.1234799999999999
264.0,-2.710597469775956,,,,,,,,0.05067
265.0,-0.14178281313771013,,,,,,,,-0.50647
266.0,1.494411144553906,,,,,,,,-3.33036
267.0,-0.46925632769542935,,,,,,,,0.55432
268.0,-0.32831131457227286,,,,,,,,1.30854
269.0,0.024512161113073198,,,,,,,,1.01642
270.0,-2.3602687876558894,,,,,,,,0.34972
271.0,-1.425774825281228,,,,,,,,-2.82144
272.0,2.60956905530354,,,,,,,,-1.38149
273.0,2.574857549852056,,,,,,,,-0.6147
274.0,2.731415237292537,,,,,,,,1.2669
275.0,1.0755987845849413,,,,,,,,0.6603
276.0,-2.8783230036949914,,,,,,,,0.08997
277.0,-1.1293619007768547,,,,,,,,0.58195
278.0,-2.6966430016946847,,,,,,,,0.55377
279.0,-1.4749225789075282,,,,,,,,-2.47392
280.0,-2.6226707068282744,,,,,,,,-0.2187199999999999
281.0,4.04005240984618,,,,,,,,1.00886
282.0,0.8886542972507193,,,,,,,,0.5506800000000001
283.0,-2.5629227993059955,,,,,,,,-1.55378
284.0,-0.5917024930212825,,,,,,,,-2.35155
285.0,-0.3291186886459616,,,,,,,,0.12952
286.0,-1.7364108422101923,,,,,,,,1.93133
