"YEAR" "ST" "CO2" "LA_CO2_FLUX" "OA_CO2_FLUX" "GPP" "NPP" "HETRES" "CLIVE" "CDEAD"
1931 13.3902847767035 636.552307128906 9.28550425377692 4.20584126884105 138.78780725711 61.8639112635979 48.6686370634031 764.283752741647 1947.49601851396
1932 13.3940642922206 642.917785644531 9.01066065310149 4.06630172715922 137.54635739626 61.4752636842858 48.9640266661529 768.322581922549 1952.48235488004
1933 13.4549444966811 649.346984863281 10.6995368114584 4.2568634064516 140.055409959246 63.7419450659236 49.5976182833505 772.750824939055 1957.44280980277
1934 13.4052226621352 655.840515136719 10.2571191141491 4.13781204288484 142.860135773951 63.1152668133828 49.0792846870527 779.153401598587 1962.50230927384
1935 13.4238672941023 662.39892578125 9.84294116408071 4.09875916102299 142.185946749456 63.7949005198382 50.0289291301476 782.872572650969 1968.19146066561
1936 13.4330266200058 669.022888183594 9.26482671185875 4.2108873796703 139.868864296554 62.049126812067 49.3526268941948 787.169490313609 1973.71272927161
1937 13.3418521813547 675.713073730469 12.427567120257 3.99158285298821 147.832059707354 66.9398205331079 50.9759690601837 793.430094904011 1978.65727189052
1938 13.3929955886032 682.47021484375 9.24275961574686 4.16138774135161 142.769008539738 62.8542358483831 49.7282979183978 797.820726654021 1985.15466336217
1939 13.3523653721575 689.294921875 9.25416879730681 4.46221212273315 142.259508126912 63.8214796759202 50.7305626120044 800.990561508783 1991.18614546452
1940 13.2301318841416 696.187927246094 11.7607110828932 4.2511475654167 146.461338447546 66.4149404787486 50.8079408970567 806.497748420699 1996.22586521408
1941 13.4302481536975 703.149780273438 9.83765869616195 4.43290398536775 146.662531682003 65.2111672739693 51.9856690385297 811.543771419285 2001.92982108624
1942 13.15477842988 710.181274414062 11.9988645469164 4.50695816879806 147.620190472108 66.7586763628521 51.1002503173004 816.418488929679 2008.11312942313
1943 13.1702200418397 717.283081054688 11.5867449178841 4.23379049846789 150.181415794598 67.1281707447681 51.9578512827917 822.403229412509 2014.18253408917
1944 13.3795828301132 724.455871582031 10.5110620214181 4.36064762644873 151.151320494143 67.1979060964034 52.7165633830604 827.565476455205 2019.640220802
1945 13.2975689414258 731.700500488281 11.2595818129506 4.25521185542082 152.707803858012 67.9070257754545 53.0454119353553 833.43716479746 2024.80564919868
1946 13.253587333825 739.017517089844 12.8304255781728 4.17371414207585 156.932715258932 69.9797894815997 53.4017509679004 840.148826003676 2030.51640149557
1947 13.3727500576074 746.40771484375 10.7928453174003 4.12079305123098 153.796394922703 67.7027048938143 53.2263069135274 845.316416146135 2037.19412256888
1948 13.4700422707014 753.871704101562 10.8122209841183 4.20919949506848 153.542657862727 68.2357312948468 54.0406664270678 850.274818022498 2043.01509243623
1949 13.2540653356756 761.410400390625 13.1898624938788 4.50610250728936 158.510009928218 71.2017343888629 54.264114147106 856.781963852099 2048.58964665817
1950 13.3362734381145 769.024597167969 10.3453682909098 4.42745908221449 154.950685498479 68.0780784865261 53.7969155058065 862.367608617605 2055.20036389285
1951 13.4722761620296 776.714782714844 10.0661028512561 4.53383108239274 155.084098636421 68.4471532693141 54.4015386215948 866.864879308831 2060.40884446403
1952 13.2363029947348 784.481872558594 12.8845866361696 4.35390470767407 158.331976474511 70.85134062644 53.924990131158 873.082456060925 2066.2424379654
1953 13.3259677832341 792.326782226562 11.0428116877713 4.33271562767379 157.627511867104 69.4066897291617 54.6581761835464 878.423954492783 2072.96814591899
1954 13.2792188309026 800.25 10.5948018990461 4.33309740270586 158.134625663713 69.2600236305818 54.8414385096533 883.910662825423 2078.50599373575
1955 13.2294091573666 808.252502441406 11.7005090466733 4.43118959490323 158.826276957173 71.1911508739407 55.4488404450315 888.779025079248 2084.5275366882
1956 13.2784449660056 816.335083007812 10.6229215745949 4.42020480918048 156.671688397304 69.1081993523848 54.5996428768335 893.95106283723 2090.66317698456
1957 13.4077524025618 824.498413085938 9.57061729235452 4.71324578927326 153.468431009612 67.494453376343 54.4202199515997 897.627042496261 2097.00578431522
1958 13.373324286921 832.743408203125 11.6188647269979 4.69239541135858 159.437747537662 71.5169461123899 56.3102274586263 902.816132009168 2102.2717505773
1959 13.4045080641905 841.07080078125 12.1484719137776 4.40444758743812 161.693158083986 71.6693255574407 55.7759650564844 909.232976470986 2108.10865939898
1960 13.5000606418062 849.481506347656 11.9148246453352 4.62239394414316 166.10317876308 73.302276581383 57.1097782083824 915.642958128927 2113.78483002724
1961 13.3323068272837 857.976379394531 10.8396614639039 4.44002071865964 163.545283591948 71.4808220565668 55.8846325485608 921.429779691116 2120.28898306742
1962 13.3900651342955 866.556091308594 11.219333973157 4.76550146576163 162.945185223682 72.0231729113235 56.65715970056 925.934160304476 2126.30467908468
1963 13.4159573912751 875.2216796875 10.8419786728102 4.72185980105933 162.05165478021 71.5006653433777 56.7665562217004 930.517170137264 2132.82384247595
1964 13.2296205039652 883.973876953125 13.0136955856309 4.390440623287 165.79166855794 74.129408003623 57.0347384883379 936.624469837516 2139.13292766737
1965 13.5061274773661 892.813598632812 10.2710086380958 4.77385999990301 163.930106481309 72.3357745779352 57.8894222297888 941.146929373772 2146.05103739843
1966 13.41668007309 901.741821289062 11.657418081388 4.70391420993008 163.27969098236 72.2981126118574 56.7094310973987 946.238934285651 2152.47585094968
1967 13.5481799430394 910.759216308594 9.46487479705136 5.04901199972715 160.926769730674 70.7432502590379 56.8107553951158 950.040225256226 2159.08177399955
1968 13.4227442131544 919.866821289062 11.343915603319 4.56503560040292 164.201620934548 72.9577985797733 57.3170967247017 955.133151681552 2164.41169559845
1969 13.3551693793199 929.0654296875 12.7315882103819 4.5704709068575 167.123736686709 73.9089101936761 57.4571254017402 961.168417733605 2170.54410399966
1970 13.5320384562845 938.356079101562 12.6910472427818 4.89852923717355 171.67626396017 75.7555937541212 58.9838257547381 967.412675440387 2176.72645319446
1971 13.5073582836388 947.739685058594 8.69505437377559 4.51659617368977 163.771514045505 71.1313001513481 57.9709748118137 971.231308087027 2183.369052166
1972 13.2971608197339 957.217102050781 12.0770951254034 4.44990893369983 168.258592398004 74.8739924778655 58.2996187499508 976.715995781295 2189.17697476466
1973 13.2563520509509 966.789184570312 13.3426655801438 4.22927917188083 170.151633126988 75.6632249790916 58.2889078059103 982.096893292451 2195.89802285064
1974 13.630124759383 976.457092285156 10.8893327756338 4.36047036140641 172.928108100976 75.7357530254895 60.6944901901524 988.25901992463 2201.89720925982
1975 13.4213240828511 986.2216796875 12.6489673861143 4.48521880428601 171.348544593307 75.9203902170093 59.1779629687164 993.815466936324 2208.50362895214
1976 13.3053170685931 996.083923339844 11.9704346715328 4.70115213904562 172.340065891999 75.6672617150501 59.8197373683373 999.380582282435 2215.48146666757
1977 13.5028567129627 1006.04467773438 11.3104606924867 4.59548714033221 174.100892162787 76.1107239907178 60.3382473039794 1005.53219553995 2221.55251795898
1978 13.4720412173316 1016.10522460938 12.1248568886848 4.64795179667398 172.65775060939 76.8999513571835 60.6697941091491 1009.89988612238 2228.45544266089
1979 13.4737286743803 1026.26623535156 12.1987022270999 4.6830836365385 173.419753168089 76.7969050556628 60.4819579739258 1015.64490323108 2235.05660445505
1980 13.4113698903658 1036.52893066406 11.0459140576335 4.63174010871104 172.228429238863 76.0363587997905 60.5712662203379 1020.73981403403 2241.47302931256
1981 13.4785513843572 1046.89416503906 11.9049303577008 4.88173315733551 175.8122245057 76.8055901440054 60.9000944861766 1026.99817241355 2247.19510045726
1982 13.6502990206878 1057.36315917969 12.7488051806288 5.073923182299 183.287523554937 80.5655192549815 63.7647953454609 1034.2235498363 2252.25113209523
1983 13.4805332981596 1067.93676757812 11.9000511990637 4.92657114145442 179.212251081977 78.2636835524054 61.8558839073643 1040.0162947219 2259.05046143958
1984 13.4361122977269 1078.61608886719 12.9034080996782 4.64013752713803 179.790315290507 79.1519127498072 62.0612934679153 1045.39574698478 2265.64996704083
1985 13.5007962633882 1089.40234375 12.5347142649633 4.87229039340524 181.480917612622 79.2285151415234 62.6359616515238 1051.57381474698 2272.40135416829
1986 13.4712696684213 1100.29626464844 11.2200093232388 4.70384050277029 177.923136699489 77.4824926810242 61.5347591915318 1056.61254659698 2279.65890946859
1987 13.5832203584952 1111.29931640625 11.7946778364524 4.72448759508111 178.036734846586 77.8584749041755 61.8746481987037 1061.47622646671 2286.04198699636
1988 13.6279895914805 1122.41235351562 10.4554648706992 4.80226189162594 177.773637185888 78.2648039910705 63.1850468684911 1066.60100120606 2292.40864061869
1989 13.5490127975052 1133.63635253906 11.595737477252 4.9616288270911 178.19896751566 78.3624316078449 62.1967487989081 1071.79350705074 2298.50773682083
1990 NA 1144.97277832031 NA NA NA NA NA NA NA
1991 NA 1156.42248535156 NA NA NA NA NA NA NA
1992 NA 1167.98669433594 NA NA NA NA NA NA NA
1993 NA 1179.66662597656 NA NA NA NA NA NA NA
1994 NA 1191.46325683594 NA NA NA NA NA NA NA
1995 NA 1203.3779296875 NA NA NA NA NA NA NA
1996 NA 1215.41174316406 NA NA NA NA NA NA NA
1997 NA 1227.56579589844 NA NA NA NA NA NA NA
1998 NA 1239.84155273438 NA NA NA NA NA NA NA
1999 NA 1252.23986816406 NA NA NA NA NA NA NA
