YEAR		ST		CO2		LA_CO2_FLUX	OA_CO2_FLUX	GPP		NPP		HETERES		CLIVE		CDEAD
1940.00		13.83		696.15		-1.84		-5.58		187.77		89.68		83.70		631.49		1170.20
1941.00		13.85		703.11		-3.42		-5.50		190.51		91.81		84.19		632.20		1171.70
1942.00		13.57		710.14		-5.11		-5.68		194.35		94.02		84.82		635.38		1172.70
1943.00		13.44		717.24		-7.24		-5.75		201.17		94.65		83.02		638.93		1175.80
1944.00		13.52		724.41		-4.66		-5.56		196.31		93.28		84.22		639.81		1180.60
1945.00		13.69		731.66		-3.37		-5.73		198.20		93.18		85.77		641.72		1182.70
1946.00		13.95		738.97		-1.99		-5.93		195.35		91.36		85.05		642.68		1184.90
1947.00		13.78		746.36		-3.94		-5.92		195.32		93.03		85.03		643.68		1186.30
1948.00		13.61		753.83		-6.42		-5.93		201.46		95.99		85.30		647.03		1188.00
1949.00		13.54		761.36		-5.66		-5.93		200.64		94.88		84.85		649.89		1191.60
1950.00		13.69		768.98		-4.05		-5.79		200.95		94.33		85.90		651.07		1195.10
1951.00		13.68		776.67		-5.10		-6.01		203.10		95.52		86.09		653.49		1197.20
1952.00		13.80		784.44		-3.16		-5.78		198.65		92.83		85.14		654.12		1200.90
1953.00		13.85		792.28		-1.22		-5.80		199.00		93.73		88.19		654.61		1203.00
1954.00		13.56		800.20		-5.54		-6.15		203.09		96.13		86.54		657.24		1202.80
1955.00		13.53		808.20		-6.47		-6.09		210.46		97.83		86.47		660.68		1205.80
1956.00		13.59		816.29		-5.14		-5.85		206.49		95.80		86.21		662.30		1210.10
1957.00		13.82		824.45		-2.92		-5.91		204.33		93.86		86.37		663.21		1213.40
1958.00		13.94		832.69		-3.49		-5.96		212.04		97.82		89.88		664.46		1215.20
1959.00		13.64		841.02		-6.59		-6.35		212.67		98.65		87.33		667.07		1217.70
1960.00		13.72		849.43		-3.76		-6.01		211.37		96.77		88.55		668.73		1220.90
1961.00		13.62		857.93		-3.63		-6.33		212.39		96.50		88.27		670.76		1223.00
1962.00		13.81		866.50		-3.00		-6.12		204.49		94.46		87.01		671.09		1226.00
1963.00		13.84		875.17		-2.71		-6.36		204.93		94.35		86.98		671.58		1228.00
1964.00		13.81		883.92		-2.57		-6.35		206.49		95.96		88.69		672.04		1229.80
1965.00		13.79		892.76		-3.25		-6.25		207.82		96.44		88.47		673.96		1231.00
1966.00		13.72		901.69		-3.48		-6.31		207.49		96.66		88.50		675.56		1233.00
