climate_model,ensemble_member,region,ecs_abrupt-2xco2,ecs_theoretical,tcre_1pctco2,tcre_flat10,tnz_flat10,tpw,tr0_flat10,tr1000_flat10,zec100_esm-1pct-brch-1000pgc,zec100_esm-1pct-brch-2000pgc,zec100_esm-1pct-brch-750pgc,zec100_flat10,zec200_esm-1pct-brch-1000pgc,zec200_esm-1pct-brch-2000pgc,zec200_esm-1pct-brch-750pgc,zec200_flat10,zec50_esm-1pct-brch-1000pgc,zec50_esm-1pct-brch-2000pgc,zec50_esm-1pct-brch-750pgc,zec50_flat10
MAGICCv7.5.3,270,World,2.968588776830057,2.973143940460824,1.616861462531127,1.5555124011179806,-0.0137477099874638,-5,-0.8042136658773691,-0.1614131975643788,-0.1586491422344116,0.0376474536989279,-0.1674708025747855,-0.1755035687575614,-0.232172227782442,0.038401157979917,-0.2365839682398272,-0.2390036539968798,-0.0437121949105696,0.0940715747822786,-0.0578968706698421,-0.0828748149657827
MAGICCv7.5.3,271,World,5.328751826147697,5.402360964574062,2.490957727714163,2.5471846654333805,0.241470322570624,14,0.1172112250203609,0.6470809944281757,0.5249082454907437,1.026112113607259,0.3902927849624058,0.4264866693818963,0.5443831762233273,1.2942440939566904,0.3701918544973619,0.4335733598265969,0.4421909028434521,0.7594761478097709,0.3480905569080099,0.362836345668978
MAGICCv7.5.3,272,World,4.556159074354389,4.657711953158915,3.065805756543937,2.7966781195207275,-0.0842127203025331,-8,-1.1175127029318483,-0.5208433608346699,-0.511953798898451,0.4174986246591956,-0.6195811916465321,-0.5343609705336059,-0.7834554854770839,0.5323561277020845,-0.8398717177140012,-0.8036539028037892,-0.2592564927459992,0.3400505055474676,-0.3286847526440275,-0.2908514663133701
MAGICCv7.5.3,273,World,2.6550759223319154,2.6578068976990155,1.4601595236062186,1.371027907268553,-0.0493217996766153,-8,-0.6339288837454066,-0.1996765813151815,-0.1838854311991196,-0.0001922398004885,-0.2014097578997029,-0.146140521518324,-0.2300146794783326,-0.0018488974961883,-0.2432270039189306,-0.1979288228109978,-0.1602561912347899,-0.0133109704467164,-0.174387872496758,-0.1108178805184627
MAGICCv7.5.3,274,World,3.504180988918573,3.6646648403351834,1.821109158419212,1.7540297241096012,0.0440302252984037,5,0.0845654145054953,0.1250912978810909,0.0742050052953022,0.5999650850874527,-0.0258578915034417,0.066420122345286,0.2035342109568001,0.9632527852397832,0.0504293530999497,0.1669685876419713,0.0218354110579019,0.3501077843312341,-0.0403487037028968,0.0234931853362376
MAGICCv7.5.3,275,World,4.002998681087787,4.185308752778262,2.482767450045818,2.3952109890229427,0.0486258956110967,3,-0.0641012280284613,0.0939270667759082,0.0689487782454438,0.4667686819551981,-0.0363665192913036,0.0289521808447488,0.1220745693816067,0.6556240341434538,-0.0116870054865865,0.0515302069498986,0.0381229301300534,0.3218570992108391,-0.0339210105928042,0.0182031133673672
MAGICCv7.5.3,276,World,3.819083076836407,3.920432430162367,1.5078087256347563,1.501706732464927,0.059729106751222,5,-0.3079597012058064,0.1225426414318926,0.158899774764196,0.5599446189618806,0.0793315058040862,0.068980811002236,0.1821387574034547,0.6911475464192653,0.0897009382833897,0.0627301510062041,0.1105166625694884,0.396987156932246,0.0536887790544922,0.0525082639976461
MAGICCv7.5.3,277,World,3.5837989936684886,3.727050658141088,2.290479018587128,2.228334476072055,0.0789242979835753,5,-0.6590535481748089,0.0603165527356148,-0.0192955031596393,0.2309719487654895,-0.0479856572621273,-0.0088753355723292,-0.1613607025448962,0.1991849675400532,-0.1842380032575983,-0.1423103065320239,0.0821750655294932,0.2429742151165594,0.0383817305397278,0.0392756491017038
MAGICCv7.5.3,278,World,2.8436540476462775,2.8499030482175045,1.786699304719432,1.6802031762418497,-0.0309566801803087,-3,-0.4084287949916017,-0.1235839912962171,-0.1278448629216348,0.2129498177935072,-0.1776041000236556,-0.1030183501812498,-0.1422088075856393,0.4095651505092723,-0.2089068166830909,-0.1177218216875455,-0.115163196931741,0.1116679960985789,-0.1498844042074261,-0.0792783229131788
MAGICCv7.5.3,279,World,3.0457303156109825,3.0551874575062725,1.822041942857274,1.721382398127736,-0.0412788145288836,-7,-0.7988082291961712,-0.2503760875442782,-0.2607658223709528,0.0083448037998987,-0.280666176475429,-0.2433144076009468,-0.3551406250347295,0.008748889069166,-0.3631665984349366,-0.327543361942689,-0.129401254064948,0.049578856292209,-0.1471578026717463,-0.1368099913164064
MAGICCv7.5.3,28,World,2.5011022545131523,2.508355248150866,1.476252872150444,1.3753397987217435,-0.0548260443104846,-9,-0.5968557990454388,-0.2258877391107896,-0.2092197423459232,-0.0433352887226075,-0.223073974481595,-0.1722082397646147,-0.2785681681443637,-0.0956525581526275,-0.2820930248537112,-0.2420550173801892,-0.1694865267737133,-0.0273651195193536,-0.1833165222647268,-0.1238874553523583
MAGICCv7.5.3,280,World,3.1996392922230807,3.2108966698733816,1.8494985141393467,1.767543640599148,-0.0020452758554174,-2,-0.5015412082401984,-0.0823972874422207,-0.1067872322063483,0.2883500932364113,-0.1619234012054677,-0.0981856860872341,-0.1048517495030005,0.497217901233046,-0.1783038408589738,-0.1044316379159764,-0.0657456434530734,0.1882280014580941,-0.1053350078264825,-0.0629595334704677
MAGICCv7.5.3,281,World,4.574282108435236,4.685178575270808,2.27846658902055,2.1941110278364127,0.0078394626833855,0,-0.247147462562267,-0.0254377546132458,-0.0067315216557291,0.3895368840343263,-0.0903886710170696,-0.023082175178235,0.0291825623288377,0.5657284472244086,-0.0740755194353544,-0.0156082884338815,-0.0530003422585103,0.2393391766682553,-0.1112851129950842,-0.0362893821716228
MAGICCv7.5.3,282,World,2.9051250478168917,2.9077204311745044,1.5211233041523184,1.4415078362797358,-0.034199848908532,-6,-0.6285143931012223,-0.1565461291473382,-0.1387901175604331,0.0204018860886572,-0.1535624615464776,-0.1216558230797029,-0.1836558681179649,0.0095648583225522,-0.1931785095077633,-0.174486740965879,-0.1194629426205644,0.0079465101556945,-0.1309472401197313,-0.0882427932831366
MAGICCv7.5.3,283,World,1.4393102773739987,1.4479451910750452,0.8609159336224399,0.8180296817996476,-0.0234783231640278,-7,-0.4307246293645192,-0.1084615544244047,-0.0985169424396514,-0.023167976478801,-0.1006881061054955,-0.0947846377788191,-0.1584007960206073,-0.0706198435578087,-0.152484416241452,-0.1444263184716818,-0.0569067380891077,0.0072802145501866,-0.0618752853876475,-0.0538631787341923
MAGICCv7.5.3,284,World,3.7654308095031146,3.8400625967265127,1.729984576072597,1.66663974519208,0.0377253282070082,5,0.1875224730249385,0.1084625391880722,0.0655979636434342,0.8395391197374087,-0.0284738245574944,0.0612923432223515,0.1912693054861205,1.4447983960753383,0.0498787972936034,0.1625669609919044,0.0164399515879234,0.473349053161912,-0.0424869191366064,0.0197309024998462
