,tcre,zec50,zec100
698412,1.9245378255420547,-0.020742733299506266,-0.017956911309300327
701112,1.5195408777476356,-0.21181210979438525,-0.31189152333047243
701745,1.8389656778139878,-0.08723141927558542,-0.08653071356563724
703836,2.0784925758615547,0.20035360290441284,0.34651065348327803
711517,1.2518842584916547,0.035364845922984056,0.05782630217059359
712600,1.3267434807350327,-0.02575202505641272,-0.07555996082607419
714269,2.2601586516691157,-0.1940569831695429,-0.28441409101015935
714784,1.6353555092598568,0.22656020807594013,0.3375335591311843
715168,1.9145182315156954,0.06382209071524092,0.13200502210571252
715684,1.699327982884372,-0.024781079761970748,-0.05501495537846002
719702,1.4526983249684615,-0.04101749862165427,-0.013438460923766549
722516,1.3687995502745138,0.06816053151223223,0.09570665001588541
722828,1.2988494292958053,-0.030721744395350692,-0.05370673739635956
723180,1.88544897933599,0.21737675802426226,0.1914286465387689
727926,1.9829101195874046,0.22929516480068357,0.33862301430253106
727939,1.1981572834421428,-0.08437572694628992,-0.11768720156709289
731495,2.1386241107704373,0.21723892064881767,0.39897686824372913
732495,1.6655824116127158,0.1777542041428013,0.3000303801603612
732818,1.7659152745065083,0.11238179835057305,0.20033072847463873
732892,1.1843166066401412,-0.05294528833486778,-0.04165158845556882
733681,2.222304136036466,0.06081230032496476,0.006082242436055374
734596,1.2582441899717498,0.05368736142270203,0.10138070686559608
737700,1.5090024489026386,-0.06506973014363338,-0.09459402908130254
737701,1.1144345518504946,0.009965345741038911,0.041685072108389454
740411,1.1672548375069551,-0.12301173160457757,-0.2111046292597204
741413,1.4227395412006472,-0.20807419718138997,-0.29937070527610543
742894,1.4148672483433817,-0.0566265501566543,-0.0729255764556751
743724,1.4400394703537636,0.18605003422026312,0.29359170087082975
747412,1.4584044434414927,-0.22829555538083568,-0.32269453173834695
748348,1.2588283263752278,0.002613739760919831,0.040151608501775016
748728,1.3208844540857534,0.006384977931428448,0.012758849044246956
751572,1.9753380398316986,0.4619641124278109,0.6831522139704644
751697,2.2686900852873655,0.09439558027534334,-0.031036245100592996
753081,1.8896336782135847,0.3837682070580102,0.5086346687744951
753233,1.580012706059737,-0.24257644576191728,-0.39976515553158776
754392,1.6398176772892379,-0.05477954934988971,-0.10857438076317671
754420,1.1885236856782921,0.019291150221097952,0.038257468794751226
754917,1.3249768669848476,-0.08085145608904476,-0.10927188139126587
755432,1.6050774273158865,-0.2159285511752862,-0.3130246231280478
755648,1.4607315069077542,0.05246252930274942,0.08584394919765215
755811,1.5655848058465214,0.10351039210227708,0.1965754424352888
757187,1.3323006535621158,-0.10528373229032151,-0.17899447288843362
757249,1.4359699242408408,-0.012227992488099027,-0.03760394794619759
758057,1.3586685852337133,-0.1560143198602748,-0.22364031519774308
758890,1.937720977346233,0.0791200675172985,0.17503783904317016
772230,1.6223101823678354,0.11730282467309161,0.1821709787125949
773807,1.0975196166751806,0.084752774700813,0.1193521814507732
775497,1.5542669394867303,-0.23488102587421822,-0.32174218694586054
781111,1.7471100387764185,0.017553321089914364,0.08355294601706031
784044,1.3027237671342062,-0.14167702605082955,-0.182029599902636
784788,1.5486281267218498,0.1932159327000318,0.3084008887890177
785354,1.2286752931337015,-0.09933101459280591,-0.11674905486505716
785471,1.8396787520827425,0.29188738361336664,0.3896647523210126
786401,2.355344776642748,-0.23379541092291145,-0.42974817231590023
788127,2.0125372224075986,0.14809448170813067,0.05041857791471527
788732,1.7262574487107023,0.161034084824889,0.1737602605535875
789058,1.4684099436134705,0.004927169780255758,0.0738805255867161
790956,1.229026516141438,-0.0644382090235085,-0.08882142379225932
791276,2.1075349974543616,0.5606516552319487,0.8034435467714016
793002,1.93209756975158,0.043088143447973515,0.10351843494959168
793108,1.1228178184291708,0.01100086129012312,-0.032587839745425784
794061,1.5068089177680226,-0.012778143245113949,0.008305041788738476
794251,1.5513014711617228,-0.07208221051507802,-0.10676773577964971
795510,1.184950394848354,0.05665139882247261,0.10196059210801489
796014,1.1296578731170575,-0.09412963353966863,-0.1171408567966068
796445,1.4241246371972622,-0.20073957879149829,-0.27684425397991475
796763,0.997390046157537,-0.04892804878183299,-0.06616587066751456
796886,1.5870280831034653,-0.037226308253958784,-0.017180349691022778
798389,1.6440969219251529,0.12968120986165488,0.18822123013176784
798487,1.5078570265424835,-0.09138200308211197,-0.09209897024464864
799457,1.409358523462687,-0.058030867081245496,-0.09477494260467956
801532,1.655095315759696,-0.05674004144524636,-0.06759034757855398
803583,2.2131709160342963,-0.307896606352152,-0.44292914497189306
805022,1.3633664874051774,-0.10364711735363485,-0.12205551217329469
808163,1.599601471115347,-0.14647390105514924,-0.1895839821425358
808721,1.851200484198563,-0.12923249705705664,-0.21635569825781387
809326,1.8673029354552149,-0.10206848545181835,-0.1499296899393916
809424,1.2714344537670523,-0.11576591076685294,-0.22342237740559434
810253,1.131271350814123,-0.12653435810968316,-0.16447091933754232
811030,2.3549795093458883,0.36068991806072104,0.5904951258150337
811521,0.9392546564948715,-0.054555822775423146,-0.0930846247754451
816722,1.1488303217753566,-0.04061667910609601,-0.05418465674703099
818371,1.4799074843121987,-0.06297553684853918,-0.058597976487624104
820849,2.2433236614419876,0.3175036671805156,0.43143222388299884
822914,1.6883716246343272,-0.012547496283478399,-0.06669120110130367
830274,1.5511728792818786,-0.1727789300740119,-0.22299227576113845
830693,2.0678499870704568,0.09931832932501106,0.014273165887844108
832523,1.4742747173704605,-0.21101895317458252,-0.26749829940063696
833934,1.425085122657579,0.010238680756056162,0.03074494489848667
834555,2.075791210298911,0.43585834167485604,0.6637190790642626
835596,1.9091586429095866,0.3600475501381206,0.5900022387613237
836599,1.4474838204691889,-0.12955201943752725,-0.1994117096682726
837202,1.336859183700237,-0.1299226275040677,-0.1281637910612239
838006,1.539795965580562,-0.0900762188909936,-0.09871018262723541
843854,1.398888491134936,-0.12614805638751214,-0.2221850578228235
846062,1.5992547575079505,-0.06889055617246465,-0.07339193008382927
846757,1.153329201716337,-0.02502394113440376,-0.010175671484580429
846810,1.7710374893385326,-0.028676236529064925,-0.008164414296902844
847713,1.267006640012214,-0.09967296517318491,-0.11991706861840767
848525,1.7359695484589874,0.10027141631435676,0.1762927234067342
848873,1.8524321272877675,0.07092551868198527,-0.010358039595056212
848914,2.3818460157279553,0.054407614997648235,0.13176522060849738
850032,1.4270131258943406,-0.17730520047075138,-0.21534815163717025
851818,1.8713438250772545,-0.020259750397993992,-0.013667453342389058
851913,1.1739045925177418,-0.02501880810924728,-0.017193962078463798
852039,1.4224337887247056,-0.04057435912004448,-0.0865631610550146
853233,1.2151765933540626,-0.010728142789536488,0.026696207456227805
855163,1.911343265597252,0.08728903100597285,0.18962242337014534
855781,1.1991172667659733,-0.06978701288005329,-0.055306740751928984
857378,1.5196384068376012,-0.08948749946752566,-0.1466520390358519
861499,1.2029173909956399,-0.11905299099452882,-0.1527364525754995
862373,1.7122844733678215,-0.13434608087992816,-0.18363957998850555
863099,1.7248375357943666,-0.020220190203604105,-0.04121381795136214
863189,1.6191490533007091,-0.15043389873030688,-0.1738477838621062
863514,1.2755326657689718,-0.16399961128434448,-0.2237192756871682
864765,1.216903886674889,-0.02240722278776497,-0.0021404564535072446
865393,1.8171469625820615,0.2905057624078664,0.5371967664857891
866796,1.2677925767452338,-0.04491360938235256,-0.029699899299604704
866806,1.4110814756363859,-0.17472444807364695,-0.21615262397750468
873697,1.4224117344901428,-0.04141789484683511,-0.12089341542071486
873990,1.452716596844867,-0.11032276942035169,-0.17800009547795104
874220,1.7213264743150314,0.003183674262199343,-0.05373314186684941
876780,1.3253522020653923,-0.03262909196483621,-0.014184283846796042
878825,1.3250074977870896,-0.029891334548464377,-0.058310047314719116
879425,1.3688143397722725,0.17047275512568327,0.22905271904802338
881210,1.6543308782060822,0.09188305598605151,0.08723830855073222
883068,1.4972007826577045,0.1533595374619654,0.14411305507701822
884215,1.5609718699037909,-0.07016960956008544,-0.05982830542023443
885318,1.398695922539814,0.1613571776033642,0.19239092529880653
885327,1.2920961061253102,-0.14835528102701723,-0.19434121588619258
888847,2.067622561141247,-0.09765866554422997,-0.22926380411292313
891988,1.448331252876212,-0.12022856365709167,-0.13475883172122116
892017,2.173060882345557,0.48154592125025397,0.47420367672941843
893594,2.10643993412216,0.12601607608465093,0.0960855954060369
894709,2.3330501718564483,0.354886218736425,0.2205385090771288
895764,1.8103442515947814,0.15727141800184974,0.2612892728740319
896740,1.2800341214147655,-0.10866879127706497,-0.1420277758829016
902666,1.6460896176749005,0.1675184909451526,0.2353182812226975
904859,1.8700253054334737,0.4577934772577432,0.5950312933285047
904953,1.5945678221908794,0.03278325490011902,-0.023951014415299676
907867,1.3620014327535097,-0.021635527737043025,-0.05283755013906877
909577,1.4989818890251252,-0.013156942720112808,0.036942750741655095
911244,1.724815091979852,0.2290445761962232,0.2780881960898989
912708,1.554808321242012,-0.08128072986653057,-0.08839786407026762
915386,1.77043795392091,-0.14797950982445318,-0.17663156834253102
917725,1.473042666054214,-0.276263711082946,-0.39142357560937957
919095,1.778097304951812,0.20909774039032847,0.2816914682817955
919214,2.4027929174877447,0.6510825429219405,0.7557990489618147
920126,1.5645523017060767,-0.2854399760108761,-0.4481264112319727
920444,1.9433216974571348,-0.10777287008976444,-0.09578590427224731
921436,1.1086015390108441,0.04524960867062355,0.1087105260345198
921997,1.4645587996368097,-0.19385953419011992,-0.24552480341998928
924431,1.8125148186886675,-0.13085406989500803,-0.1364017587013111
925685,1.5773470875747069,-0.052788858775205005,-0.08378745139800592
927444,1.3721089678047371,0.07119478182675265,0.08660119484872153
930588,1.7647263833091829,0.1070947293865363,0.19230533021303686
930603,1.3031752302322694,-0.09227891492665563,-0.11353913649382874
932573,1.7225469584899091,-0.12418130887294243,-0.13224959318088736
933332,1.8316948267862074,0.2314383192895333,0.2868147964985477
933796,1.4349447629043994,-0.16149730960352904,-0.22548904246542922
934062,1.712514941335134,-0.16853074161990178,-0.20641975068126062
935105,1.689358266586434,-0.20006792403942364,-0.27517768440911605
936203,1.760206570052109,-0.1638981058917135,-0.18045530861100545
937329,1.409708575651539,0.09206157827577455,0.1017688119627016
939168,1.508304957941658,0.004696069933637137,0.054836720099508796
939939,1.2322576913986756,-0.020224348921576984,-0.014327036763761791
940059,1.3069006519378024,-0.10020159638565884,-0.18225989624331396
947925,1.2541307382072677,-0.024996481820736882,0.0025933506443847065
948859,1.7341839112460764,-0.24873801620304992,-0.34383598508152313
950775,1.4044245313975603,0.21948703379802792,0.37211816492389405
950858,1.5655413441957133,0.016552536255705963,0.01723826864506295
951420,1.5027645382593653,-0.05361369547342165,-0.043002919861123035
953295,1.4164253519017131,0.0038409392856268987,0.05063192843988373
953961,1.4998277537837963,-0.09704969926543461,-0.09209643405668255
954028,2.6164455735201804,0.749859753611354,0.8658359721709932
956249,0.9725777282640493,-0.04045000226054818,-0.0713398087421745
956423,2.2382909048697632,-0.04143771149835951,-0.050627721389720826
957351,1.7585721884032324,-0.2051180089112663,-0.27699021082398123
963259,1.5747727017668551,-0.19328560985444954,-0.27786419348020464
963813,1.8180415775477996,0.033153076668957615,-0.11396068139512039
965828,1.7984323571555993,-0.011575375119162512,-0.05866192297856654
969200,1.728896160663177,-0.14880552066329544,-0.1711841876517608
969941,1.3724646584843219,0.21856344105262537,0.4007132973972394
973534,1.5682390907276593,-0.11070600184964663,-0.1546961339954549
978081,1.472059434193025,0.0034335879767866118,0.036663791775346954
983022,1.988012766712054,-0.22853420006893832,-0.32230880265435813
983151,1.34447315964253,0.14755566521793706,0.19443002423679645
985036,1.2919012823443832,-0.18022532582541428,-0.23975783476637913
987629,1.6626961799889246,0.19368628101587881,0.337071852517526
988501,1.4270443389447902,0.040393365009045334,0.07719186121393395
989483,1.510020195984396,0.19030526475185972,0.3679193908820064
991064,1.6719644248533354,0.11787065749985293,0.18831894440865882
993259,1.9631541556864036,0.3155597098334546,0.4824009702569376
995962,1.7662810226770673,-0.08607685813388022,-0.1545013087307341
996624,1.598208046482458,-0.19515795081787712,-0.24465380394192926
997409,1.3447530832263215,0.1788738247366637,0.2435907514025788
998095,1.8283588929161987,0.23921599169500918,0.338923356986254
1000357,1.5663154273771869,0.07138902778304046,0.12700221206163076
1000624,1.7689340614501792,0.06953425482958853,0.11111289068057473
1002052,1.469321839379667,-0.08813230704233277,-0.07515369712057085
1003623,1.6375482824531853,0.05493102145801543,0.0786940977595203
1003846,1.5974297137498465,-0.19448784767335825,-0.26957649002245687
1004811,1.8799023455308619,-0.11820603556537201,-0.1810188678479001
1008220,1.3500573302941499,-0.02010439841743339,0.0319143611391417
1010755,1.4988945200103327,-0.018668712153502964,-0.09221599616670684
1012004,1.6032034392516652,-0.020284734217467904,-0.07311330412935368
1017754,2.0631324403241096,-0.14653342937205394,-0.20424074180882945
1018751,1.773872419842208,0.06757216853498726,0.14332192714334124
1018851,1.6067253175999672,-0.16024913426863607,-0.21061419156040007
1018980,1.9343669361788682,0.03906422129973386,-0.03655197881194616
1022583,1.2088873298326013,0.16553728722894312,0.16932307821787562
1026603,1.896215060888632,0.1083584337111656,0.184621453468107
1026820,1.4814975662066407,-0.05438727747351413,-0.10702484723660755
1029339,1.527296220520992,-0.1813960587139649,-0.2354947754988046
1030623,1.8656151464036415,-0.11737940041228478,-0.22648309794367205
1031515,1.670261602151671,-0.08603952155663452,-0.24388406915095784
1036400,1.5357740521884293,-0.16545601194613657,-0.19897973656115076
1042065,1.3851611439032967,0.020859360915914227,0.05350382029357981
1043591,1.4092704495001238,-0.16713259684572512,-0.250380951618967
1044712,1.100879269587775,-0.04471765849391107,-0.04578745497062231
1045004,1.671606904494232,0.1626650320478238,0.3257416121080523
1045425,1.1840532404850246,-0.08236922614182518,-0.07928297486397562
1047089,1.4077727713354007,-0.1379654333194189,-0.1804825310729501
1048092,1.6606934680962122,-0.16849231189579483,-0.2289490217017034
1048962,1.543063362086528,-0.07021826662623432,-0.08799344827693023
1049167,1.1407305910266394,-0.0548426800179076,-0.06102781902274157
1051974,1.2376542243028124,0.00035652244894146534,0.05392534919436209
1053783,1.4156041332672795,-0.05195175657375595,-0.08031287208394544
1054248,1.2613522374718955,-0.09351159837156597,-0.1126373234214697
1056533,2.0140353297639955,0.36891683000923026,0.47444081876085864
1056604,1.6905818244712505,-0.2561122634183124,-0.35088747553430855
1056959,2.018554021940512,-0.1069405573983202,-0.12583689456752323
1058522,1.935308047662715,0.39310493289687565,0.6513695039947722
1059346,1.461146485869584,0.03750019954309591,0.032639292097799366
1059387,1.5310399195545967,-0.05531185919182047,-0.1223808377998945
1063553,1.9503438463623393,0.09376007121940999,0.07389646283831341
1064273,1.5630898804181474,0.010576688016588287,-0.040464858980511
1064637,1.8549564952742317,0.008733217764729018,0.0483655295934895
1065297,1.3011170464839,-0.10191118280325528,-0.13922851915915557
1065675,1.4946575109003526,-0.13950257255973608,-0.16192878355728424
1068209,1.4287002043470403,0.04164577001136749,0.023021589042163892
1068701,1.2522987469994102,-0.02011789805835229,-0.032049179488065516
1071439,1.0886846934470296,-0.03926219352562277,-0.14535728519055247
1072955,1.615385091788415,-0.1619684827510175,-0.174559743136115
1073250,1.5655980896492059,-0.051263120828923814,-0.07951440015019995
1076145,1.7183409407227945,0.003086991730026245,-0.0028031335180740413
1078348,1.5572050938003417,0.19039846580618214,0.34792506195276296
1081169,1.203822868782123,-0.050673318154947466,-0.06468266667783085
1083554,1.916939820157197,0.14190211243886353,0.13095057622795592
1084031,1.4792568537434638,-0.10957541710609786,-0.12287891194271405
1084935,1.20634981532571,-0.1454733171092093,-0.19704181600353943
1085292,1.88812776445392,-0.10076633639207744,-0.152725705770689
1087126,1.5570326022208274,0.14998305653411315,0.21599478239186354
1089948,1.3651567607427326,0.13291280299663488,0.09163632580713954
1090944,1.376293174551066,-0.15377375111471148,-0.18015467879712999
1091404,1.7815727576748388,-0.089847052557821,-0.11170947380925966
1093797,1.6707231722433251,-0.04309330833291991,-0.03771365761044687
1096136,1.4954627844764388,-0.10244108247066963,-0.12445491510438988
1097910,1.4101094407243637,0.0004213708814835293,0.004421118481552577
1098855,1.4962744243870219,-0.1446693898942697,-0.17830665617316166
1100296,1.1217074825581752,-0.024959200268189097,-0.037492426251668265
1100501,1.1665097164261415,-0.06580453857843027,-0.09445721011049191
1100874,1.686859489872315,0.1625091850794791,0.2516554009376253
1103601,1.6076267172130316,-0.04422099631912091,-0.11385215700025864
1103858,1.2793840259978255,-0.12184388361837817,-0.14253528867574317
1105658,1.2852379220283487,-0.15846721428169497,-0.2477713647088775
1106604,1.885220741986231,-0.18092932836376385,-0.2506281981959497
1109981,1.7767361955744396,0.03547485862623567,-0.054188715788945796
1110438,1.2716794360306207,0.06746860537209942,0.08499181844330783
1111005,1.4327463044341013,0.04769293669961305,0.10861751139315845
1114971,1.8809236544339423,0.1625918052546511,0.19651912538650307
1119143,1.4102352512906167,-0.11962405291982314,-0.1547698864628677
1121961,1.2883274068842525,-0.08992265077276729,-0.09211281291467066
1122353,1.7379745649966865,-0.22215568425231536,-0.33089648573267216
1122734,1.6484253510852467,-0.186386700296588,-0.30816919723292013
1125294,2.0631534694249285,-0.08519029617555463,-0.14368491045211274
1125864,1.8331123863153707,0.20689380820082626,0.35965707679188785
1126714,2.075942811902039,0.20669364246758848,0.3186448014208172
1126765,1.500438374953708,0.2583247172625327,0.4736882671041216
1127480,1.77411914632103,-0.1020533185998882,-0.0889729354651525
1128355,1.798859184012751,-0.11222269064402801,-0.13999428134676206
1130065,2.064621447783169,0.15568049464140632,0.298638129095953
1130407,1.744295626782262,-0.027312601202512887,0.017025492309843182
1131274,1.4974223627361234,-0.2387665372309018,-0.3286960135862329
1134465,1.4548057771517577,0.00369724006687,0.0453470978438979
1138508,1.6428549113566617,-0.07274300322401017,-0.16419211558738867
1140581,1.2866256728852106,0.05925185039249792,0.05435679616532196
1141439,1.596268527675243,-0.11476194884736679,-0.1659482327755355
1142599,1.7890156763518712,0.12198148845106216,0.09507729534137033
1142797,1.2116259399812481,-0.11454805969220305,-0.14551778578771524
1143373,1.374847219088236,-0.1516391671029993,-0.2031650520728301
1145608,1.524853666509411,0.09158841047009147,0.1331644887937229
1146366,2.0312690538156164,0.13307155560864103,0.125246758391095
1147807,2.0055823709983382,0.5017103805069079,0.8297889644416445
1149822,1.3499717945602028,-0.16191766266346175,-0.23786621327030222
1150114,1.8787778156707642,0.12621534545162616,0.12031997674818884
1152331,1.6674588001275406,0.1683369689516887,0.1860776675978546
1154230,1.2450602314060923,0.006823083438792121,-0.018299018894536
1155474,1.3612426936827775,-0.025665352084876192,0.011049419988554243
1157236,1.9172160593113696,0.04229130332695075,0.06067964486939048
1159208,1.6107575956630296,0.012283454289545359,0.047900280257340944
1160557,1.5864531936737682,-0.22531647344082484,-0.3211538587738274
1162975,1.1450744914657567,-0.05485658192172105,-0.0537539551378996
1165136,1.8672750152137312,-0.062450202959283274,-0.11423454783354181
1165157,1.36114584568465,-0.09392287700141333,-0.13597248511341475
1166420,1.6079905528423697,-0.1712442441751023,-0.23939669073876813
1166482,1.6957502462506686,-0.1478762611527633,-0.17051712049393308
1166892,1.2036836575197907,-0.15098331799835796,-0.2058258898526386
1169580,1.767846969905883,-0.11790254516228238,-0.12937796034466875
1169714,2.1039941186836346,0.029504510499963832,0.040336673437214365
1170129,1.5803680987691697,-0.15663514661701772,-0.21974884456183097
1170199,2.1622728180111146,0.5404541188029275,0.7897677937250545
1171593,1.2467539123534195,0.09905619849083669,0.09278022319538293
1171898,1.5265982343977749,-0.13195243449947713,-0.17660211693977224
1172025,1.4289965345808575,-0.019034101071338405,0.00772729636081837
1174930,1.504693155791576,0.09935741912226126,0.15717983909465927
1175146,1.8875861610220042,-0.2058880014632669,-0.31732086475068044
1176423,1.6032345142264766,-0.08333472690546917,-0.13342275053170227
1179099,1.584780562638157,-0.0512170355460857,-0.03275469128538688
1180920,1.4096061931597823,-0.03488364554093315,-0.038624490473165185
1181470,0.9723249834315295,-0.031020372612343805,-0.043741331716404375
1184727,1.4903647892927734,-0.0034015764054919906,0.04616785140329793
1185592,1.4149225138274604,-0.06515534407081036,-0.050814296976506856
1185792,1.4662785687723072,0.3973770140136532,0.5360099300501788
1189455,1.865366677870522,0.4210017677961242,0.5797467736751096
1194608,1.3365442162087582,-0.019528019139120945,-0.06116792246151759
1196639,1.8460264338016326,0.020482823268771044,-0.07774584288493491
1197342,1.401318080545497,0.1420773502095698,0.22609693992790225
1198587,1.4989665705819997,-0.0401056621049094,-0.06853488086215465
1198844,1.5539366833122714,0.17259637857244403,0.27452991702895435
1200324,1.2350760172052972,-0.1898889781374442,-0.26467200164732085
1202131,1.4988025392978668,0.05735923772278495,0.1163048704980929
1204024,1.5985301752286531,0.018551414234440733,0.09851608135963152
1204303,1.9476942946712144,0.17277006836846764,0.2926167218690332
1204597,1.356652464743796,-0.07008907828264288,-0.15034312307445163
1204919,1.980135841755929,-0.021358152173392764,-0.11038947014694145
1206646,1.4885854062080452,-0.03713522211351861,0.030277270259986055
1206990,1.8298091163297479,0.09119928821096823,0.17676282931497944
1209115,1.7276158435473123,-0.2662875991829645,-0.34178003253375433
1209945,1.7932975095619197,-0.0028730323638987976,0.05033174106000149
1210011,1.4724451831649885,-0.023811847775434325,-0.024333242355140783
1214084,1.7134366093478488,-0.11723449958117094,-0.24450354654797724
1214192,1.15384541037282,-0.069010999086214,-0.06572301786743062
1215895,1.0699217351028925,0.06388972317998154,0.09205751949057372
1220098,1.327490857768246,-0.04002096090674656,-0.04950588072902229
1220852,1.518338892227539,-0.013770677502087159,0.016716115547285693
1224173,1.8600806578271705,0.2963924879569013,0.45480385283713454
1226135,1.5299659626058661,-0.013278349009508528,-0.05624927827514559
1228696,1.4589357402533443,0.027376102840541927,-0.02298974483885785
1232560,1.3458214981973702,-0.023328249392843947,-0.07583075436987774
1240179,1.245410444955962,-0.1213842901512121,-0.1373485456777479
1240864,1.655242237185211,-0.07444256260764726,-0.07721479697161526
1241277,2.3247366958414037,0.014513175841396109,-0.08697589017244312
1244349,1.7179676490073643,0.08301261535314697,-0.04592873435182243
1245014,1.6928021374178104,-0.027934665460150665,0.027825365796423585
1245401,1.7490408037995089,0.11427064039254953,0.13740182437051152
1248238,1.2964490953329035,0.11263768991663792,0.12586051570748213
1248806,1.8005754397241995,0.1911971049578951,0.2872092852564978
1249015,1.4633841002970132,-0.012767912489782374,-0.03286037232136518
1249106,1.4367993727478767,-0.2024232145180349,-0.2849453096264105
1250002,1.6302878724383962,0.03970867633023789,0.1372696677502956
1250330,1.70973958319291,-0.0740139324545046,-0.08457806263357304
1253024,1.5941437007257708,0.13967766009254,0.2499828312143586
1253262,1.6750355558504821,0.08739471563203294,0.2163159806887902
1254761,1.484175902320318,-0.09431867839509134,-0.1779926752321932
1259594,2.0093385209802666,0.26645000325765,0.18909044103403305
1260165,1.4788038533431234,-0.10052746024273107,-0.10431392767718628
1263440,2.0258950654703187,0.08364813104164392,0.07359313421055136
1265081,1.5774226807451943,0.11740180265827305,0.20928291648376507
1265376,1.7595746172437692,0.24857313461579622,0.26671213057614374
1265627,1.6898043022413916,-0.1233011106684947,-0.22421900237156578
1268916,1.1178788806549542,-0.034516151269164075,-0.017926919735816282
1270225,1.753641099220524,0.08650705786875812,0.1998082627868656
1271832,1.517861377613004,-0.04231798431292999,-0.02840766716684273
1273334,2.0695928799049286,0.3496094085632193,0.5232018719140172
1281588,1.5804147851530164,-0.08020358329940658,-0.05605315233412145
1281636,1.4596477938848837,-0.18125903092328466,-0.2563638791269749
1282280,2.088111291759178,-0.18025833344532738,-0.29705261249639436
1285834,2.068418527387643,0.0436615759719543,0.04929879957320482
1286018,1.4308053907210907,-0.13652998450621556,-0.16594586600904293
1286169,1.5430108193122947,-0.13194860491931681,-0.15784023579782547
1287472,1.8881859222493622,0.1950729175452255,0.28956802856862596
1289171,1.688230466516975,0.19811502988394247,0.2556364764731325
1290303,2.379512368454282,0.35052274356655344,0.4216976101262415
1292701,1.718665833474295,-0.14004127378930997,-0.2060680084928168
1293841,1.584881318559255,-0.12619968787955393,-0.20617558871607677
1294667,1.057049477224975,0.022862110533842683,0.05259558827590971
1295558,1.1760333061290391,-0.03484128310581225,-0.023502223676755696
1296547,1.5488053089387852,-0.07868460280744327,-0.13742268868132235
1296989,1.2034237286730158,-0.0955493397248417,-0.11318144515123585
1297630,1.5214240536785315,0.06898749320468323,0.12001979453617873
1298917,1.9666567170045848,-0.06754353622224718,-0.21732568810617026
1300476,1.7536120550046141,-0.01623272694777711,0.029491163033919854
1301172,1.7078994954404145,-0.015680816376934414,0.05415914777459707
1301995,1.1625007892318027,0.13002813279544623,0.10730978431035187
1302457,1.3896947696038402,-0.011986823880852926,-0.014250732608989347
1305339,1.826145878175857,0.08589144047439357,0.018604480034068782
1309330,1.800060782303331,-0.018533275188393317,-0.10978448974361199
1309605,1.1468524271852865,0.020216670710922813,0.03745273065160459
1309861,1.4253630053435162,-0.11046189542967233,-0.1324883439460265
1310873,1.3905871718843115,-0.07685482025825618,-0.1586194416535731
1313843,1.5263876281905522,-0.0796282365190144,-0.1644346520409734
1314295,1.574642406010154,-0.013155497662403759,0.06091887416753905
1314651,1.4476934830264228,-0.14690688742318425,-0.24907571956057284
1316509,1.3353484799094806,-0.01573560193558654,-0.020273232573676525
1318676,1.749700125477434,0.24711801323715754,0.40701025130849633
1319114,1.8294340543037626,0.004014159618602076,0.037140697026630365
1319426,1.7277359210239494,0.02199006907434864,0.05083815942851477
1321292,1.0808671540246342,-0.005210244182804136,-0.006280939006791497
1321298,1.7408727499489305,0.17368145521275058,0.3190266269303159
1321691,1.344664760689807,-0.08577221487679565,-0.11548108157724912
1321707,1.3933280234277134,-0.25221089670229624,-0.348653719988989
1322737,2.3073485826921694,0.13050260373331568,0.1754554796088006
1323585,1.3673764031594018,-0.007102214253690509,0.026588472828890986
1326134,1.4343976250641195,-0.12071389044740011,-0.17163307542086192
1326243,1.8687968119117353,0.061243925287730594,0.011722674839003355
1326423,1.7516059554479457,0.3068170155260126,0.39149580604824186
1326997,1.2153689873922908,-0.04394236198458312,-0.027116839615321853
1327250,1.4271041910081301,0.013728778621192372,0.0840491154927181
1328935,1.2719680966688347,0.1514435475092113,0.1191113600827356
1329071,2.0784196903397687,-0.22966850586213394,-0.36101277148487343
1330819,1.5917655794231416,0.03790268995124424,0.12817095042130555
1331369,2.058422405498153,0.4129209888302774,0.6265337232296959
1332935,1.3793330020872947,-0.05302143318980601,-0.04547054143371976
1335800,1.1109338643964035,-0.08176795465902487,-0.13218376426135858
1337647,1.5431441174770633,-0.10628699995780111,-0.13807529810781682
1338734,1.7367160728185653,-0.05650106748943595,-0.035087452749559045
1338991,2.014296761155267,0.4772174006808205,0.6813943461765692
1340260,1.9335987511358654,-0.14826992210121426,-0.19907352958995128
1340807,2.0141199947615176,-0.17907178393963585,-0.34324798996496875
1341126,1.3824389500874352,-0.055363838593872394,-0.035211267031490134
1342504,1.4363430060979592,-0.07577383436172802,-0.10801906492437374
1343402,1.946756729728932,-0.15971501597062665,-0.2839696943140724
1343937,1.3950337410290556,-0.22209399132086705,-0.3098122166393089
1344397,1.8743876748791453,-0.02600817666857047,-0.05086408175407042
1345859,1.305678008838039,-0.08166574351690503,-0.10127214132288986
1346749,1.8290312958903083,0.41842319381898907,0.5479309921650195
1347757,1.3143617756022044,-0.013304259782259242,-0.046404390001326457
1348792,1.5260207674021598,0.08346377519216297,0.17129511996369273
1350578,1.7403369460528044,0.11627915902608632,0.24904977824460595
1351335,1.567251694846113,-0.23225926747866277,-0.2953719092200069
1353320,1.5002860742264228,-0.061324479381701824,-0.059005258880390654
1354990,1.2391298322649658,-0.046683278334836764,-0.057317122194031844
1356410,1.3484433732786607,-0.14479484607785165,-0.17267842435602732
